valid_log_loss,valid_accuracy,valid_macro_f1,C
1.0784293720515206,0.3950069589422408,0.3887285640289568,0.05
1.0787388779328022,0.3930062630480167,0.3863139553713124,0.08
1.0790024009510113,0.39526791927627003,0.3891449700062548,0.03
1.0792733610498042,0.39213639526791927,0.3855764467153541,0.1
1.0799147773710864,0.39526791927627003,0.3891885369367483,0.02
1.0811217677883687,0.3899617258176757,0.3835139715624705,0.15
